productid,attribute_name,attributevalue
11659878,Season,11
11659880,Season,11
11659882,Season,11
11659888,Season,11
11659890,Season,11
11659902,Season,11
11659906,Season,11
11659916,Season,11
11659926,Season,11
11659932,Season,11
11659940,Season,11
11659942,Season,11
11659944,Season,11
11659946,Season,11
11659948,Season,11
11659952,Season,11
11659954,Season,11
11659956,Season,11
11659960,Season,11
11659962,Season,11
11659964,Season,11
11659966,Season,11
11659974,Season,11
11659976,Season,11
11659978,Season,11
11659980,Season,11
11659984,Season,11
11714304,Season,11
11714306,Season,11
11714312,Season,11
11714316,Season,11
11714318,Season,11
11714322,Season,11
11714428,Season,11
11714586,Season,11
11714600,Season,11
11714606,Season,11
11659272,Season,11
11659276,Season,11
11659278,Season,11
11659304,Season,11
11660174,Season,11
11660044,Season,11
11660094,Season,11
11660166,Season,11
11660168,Season,11
11660170,Season,11
11660176,Season,11
11714446,Season,11
11714456,Season,11
11659046,Season,11
11659048,Season,11
11659086,Season,11
11659088,Season,11
11659090,Season,11
11659092,Season,11
11659138,Season,11
11659140,Season,11
11659362,Category,1
11659362,Fabric,2
11659362,Color,52
11659418,Season,11
11658950,Season,11
11659006,Season,11
11659050,Season,11
11659314,Season,11
11659374,Season,11
11659378,Season,11
11659398,Season,11
11659470,Season,11
11659972,Season,11
11659986,Season,11
11714714,Season,11
11658990,Season,11
11659112,Season,11
11659114,Season,11
11659116,Season,11
11659118,Season,11
11659120,Season,11
11659166,Season,11
11659168,Season,11
11659170,Season,11
11714422,Season,11
11714478,Season,11
11714496,Season,11
11714500,Season,11
11659402,Season,11
11659404,Season,11
11659406,Season,11
11659936,Season,11
11659938,Season,11
11714588,Season,11
11714670,Season,11
11714672,Season,11
11714676,Season,11
11659760,Season,11
11659774,Season,11
11148440,Season,165
11148482,Season,165
11659528,Season,11
11659530,Season,11
11659686,Season,11
11659688,Season,11
11659718,Season,11
11659720,Season,11
11659722,Season,11
11714560,Season,11
11714574,Season,11
11714576,Season,11
11660024,Season,11
11660028,Season,11
11660042,Season,11
11660064,Season,11
11660080,Season,11
11660098,Season,11
11660100,Season,11
11660102,Season,11
11660138,Season,11
11660162,Season,11
11660226,Season,11
11660234,Season,11
11603824,Season,15
11659514,Season,11
11659516,Sleeve Length,21
11659516,Season,11
11659608,Season,11
11659610,Season,11
11659820,Season,11
11659822,Season,11
11659852,Sleeve Length,21
11659854,Sleeve Length,21
11460738,Season,11
11659030,Season,11
11659064,Season,11
11659066,Season,11
11659068,Season,11
11659070,Season,11
11659072,Season,11
11659074,Season,11
11659108,Season,11
11659110,Season,11
11659122,Season,11
11659124,Season,11
11659126,Season,11
11659128,Season,11
11659130,Season,11
11659142,Season,11
11659164,Season,11
11659182,Season,11
11659336,Season,11
11659340,Season,11
11659346,Season,11
11659364,Season,11
11659366,Season,11
11659416,Season,11
11659468,Season,11
11659950,Season,11
11714300,Season,11
11714418,Season,11
11714426,Season,11
11714594,Season,11
11714674,Season,11
11659284,Season,11
11659532,Season,11
11659534,Season,11
11659536,Season,11
11659540,Season,11
11659578,Season,11
11659580,Season,11
11659594,Season,11
11659596,Season,11
11659632,Season,11
11659644,Season,11
11659676,Season,11
11659710,Season,11
11659712,Season,11
11659742,Season,11
11659770,Season,11
11659814,Season,11
11659830,Season,11
11659832,Season,11
11659834,Season,11
11714540,Season,11
11714452,Season,11
11660050,Season,11
11660228,Season,11
11714474,Season,11
11460902,Season,11
11460938,Season,11
11460952,Season,11
11460954,Season,11
11460966,Season,11
11460968,Season,11
11460972,Season,11
11460980,Season,11
11659524,Season,11
11659526,Season,11
11659538,Sleeve Length,13
11659538,Season,11
11659542,Sleeve Length,13
11659542,Season,11
11659544,Sleeve Length,13
11659544,Season,11
11659546,Sleeve Length,13
11659546,Season,11
11659548,Sleeve Length,13
11659548,Season,11
11659550,Sleeve Length,13
11659550,Season,11
11659552,Season,11
11659554,Season,11
11659556,Season,11
11659558,Season,11
11659560,Season,11
11659562,Season,11
11659564,Sleeve Length,13
11659564,Season,11
11659566,Season,11
11659568,Sleeve Length,13
11659568,Season,11
11659570,Sleeve Length,13
11659570,Season,11
11659572,Season,11
11659582,Season,11
11659586,Season,11
11659588,Season,11
11659602,Season,11
11659604,Season,11
11659606,Sleeve Length,21
11659606,Season,11
11659614,Season,11
11659616,Season,11
11659618,Season,11
11659620,Sleeve Length,13
11659620,Season,11
11659622,Sleeve Length,13
11659622,Season,11
11659624,Season,11
11659626,Season,11
11659628,Season,11
11659630,Season,11
11659640,Season,11
11659642,Season,11
11659648,Season,11
11659652,Season,11
11659654,Season,11
11659666,Season,11
11659668,Season,11
11659670,Season,11
11659674,Sleeve Length,13
11659674,Season,11
11659680,Season,11
11659682,Season,11
11659690,Season,11
11659692,Season,11
11659696,Season,11
11659698,Season,11
11659700,Season,11
11659716,Season,11
11659724,Season,11
11659726,Season,11
11659728,Season,11
11659730,Season,11
11659764,Season,11
11659766,Season,11
11659776,Season,11
11659780,Season,11
11659790,Season,11
11659798,Sleeve Length,13
11659802,Sleeve Length,13
11659804,Season,11
11659806,Season,11
11659808,Sleeve Length,13
11659808,Season,11
11659810,Season,11
11659812,Sleeve Length,13
11659812,Season,11
11659818,Sleeve Length,13
11659818,Season,11
11659836,Sleeve Length,13
11659836,Season,11
11659838,Sleeve Length,13
11659838,Season,11
11659840,Season,11
11659842,Season,11
11659858,Season,11
11714532,Season,11
11714538,Season,11
11714544,Season,11
11714566,Season,11
11714570,Season,11
11714580,Season,11
11659284,Fit,37
11659284,Sleeve Length,23
11659284,Fabric,2
11659284,Color,25
11659284,Neckline,4
11660146,Category,12
11660146,Fit,0
11660146,Fabric,2
11660146,Color,35
11714462,Category,12
11714462,Fit,0
11714462,Fabric,2
11714462,Color,22
11714452,Category,12
11714452,Fit,37
11714452,Fabric,2
11714452,Color,22
11460716,Fit,14
11660054,Fit,0
11660054,Fabric,2
11660054,Color,35
11660104,Fit,0
11660104,Fabric,2
11660104,Color,18
11660164,Fit,0
11660164,Fabric,2
11660164,Color,83
11360644,Fabric,16
11660024,Category,12
11660028,Category,12
11660030,Category,12
11660042,Category,12
11660064,Category,12
11660080,Category,12
11660098,Category,12
11660100,Category,12
11660102,Category,12
11660138,Category,12
11660162,Category,12
11660226,Category,12
11660234,Category,12
11660234,Fit,14
11660234,Fabric,2
11660234,Color,64
11150146,Fit,14
11237132,Fit,0
11237148,Fit,0
11660048,Fit,0
11660050,Fit,0
11660228,Fit,0
11714474,Category,12
11714474,Fit,0
11714474,Fabric,2
11714474,Color,22
11149838,Category,12
11149838,Fit,36
11149838,Sleeve Length,13
11149838,Fabric,2
11149838,Color,69
11149838,Neckline,4
11660112,Category,12
11660112,Fit,36
11660112,Sleeve Length,21
11660112,Fabric,2
11660112,Color,43
11660112,Season,11
11660112,Neckline,4
11660192,Category,12
11660192,Fit,36
11660192,Sleeve Length,21
11660192,Fabric,2
11660192,Color,35
11660192,Season,11
11660192,Neckline,4
11714464,Category,12
11714464,Fit,36
11714464,Sleeve Length,21
11714464,Fabric,2
11714464,Color,22
11714464,Neckline,4
11149842,Category,12
11149842,Fit,0
11149842,Fabric,2
11149842,Color,43
11149842,Neckline,51
11360640,Category,12
11360640,Fit,0
11360640,Sleeve Length,3
11360640,Fabric,16
11360640,Color,38
11360640,Season,15
11360640,Neckline,4
11360652,Category,12
11360652,Fit,0
11360652,Sleeve Length,13
11360652,Fabric,33
11360652,Color,20
11360652,Season,15
11360652,Neckline,26
11360654,Category,12
11360654,Fit,0
11360654,Sleeve Length,3
11360654,Fabric,33
11360654,Color,20
11360654,Season,15
11360654,Neckline,4
11360662,Category,12
11360662,Fit,0
11360662,Sleeve Length,3
11360662,Fabric,10
11360662,Color,17
11360662,Season,15
11360662,Neckline,4
11360666,Category,12
11360666,Fit,0
11360666,Sleeve Length,3
11360666,Fabric,2
11360666,Color,38
11360666,Season,15
11360666,Neckline,4
11407298,Category,12
11407298,Fit,0
11407298,Sleeve Length,13
11407298,Fabric,16
11407298,Color,134
11407298,Season,15
11407298,Neckline,4
11407340,Category,12
11407340,Fit,0
11407340,Sleeve Length,3
11407340,Fabric,27
11407340,Color,199
11407340,Season,15
11407340,Neckline,4
11460702,Category,12
11460702,Fit,0
11460702,Sleeve Length,13
11460702,Fabric,2
11460702,Color,171
11460702,Season,15
11460702,Neckline,4
11460708,Category,12
11460708,Fit,0
11460708,Sleeve Length,13
11460708,Fabric,33
11460708,Color,134
11460708,Season,15
11460708,Neckline,26
11460710,Category,12
11460710,Fit,0
11460710,Sleeve Length,13
11460710,Fabric,68
11460710,Color,161
11460710,Season,15
11460710,Neckline,4
11660062,Category,12
11660062,Fit,0
11660062,Sleeve Length,21
11660062,Fabric,55
11660062,Color,20
11660062,Season,11
11660062,Neckline,4
11660074,Category,12
11660074,Fit,0
11660074,Sleeve Length,23
11660074,Fabric,27
11660074,Color,25
11660074,Season,11
11660074,Neckline,4
11660076,Category,12
11660076,Fit,0
11660076,Sleeve Length,23
11660076,Fabric,2
11660076,Color,25
11660076,Neckline,4
11660082,Category,12
11660082,Fit,0
11660082,Sleeve Length,23
11660082,Fabric,2
11660082,Color,190
11660082,Season,11
11660082,Neckline,4
11660084,Category,12
11660084,Fit,0
11660084,Sleeve Length,21
11660084,Fabric,2
11660084,Color,25
11660084,Season,11
11660084,Neckline,4
11660090,Category,12
11660090,Fit,0
11660090,Sleeve Length,21
11660090,Fabric,2
11660090,Color,41
11660090,Season,11
11660090,Neckline,4
11660106,Category,12
11660106,Fit,0
11660106,Sleeve Length,21
11660106,Fabric,2
11660106,Color,20
11660106,Season,11
11660106,Neckline,4
11660120,Category,12
11660120,Fit,0
11660120,Sleeve Length,53
11660120,Fabric,2
11660120,Color,18
11660120,Season,11
11660120,Neckline,4
11660124,Category,12
11660124,Fit,0
11660124,Sleeve Length,21
11660124,Fabric,2
11660124,Color,22
11660124,Season,11
11660124,Neckline,4
11660126,Category,12
11660126,Fit,0
11660126,Sleeve Length,21
11660126,Fabric,2
11660126,Color,20
11660126,Season,11
11660126,Neckline,4
11660132,Category,12
11660132,Fit,0
11660132,Sleeve Length,21
11660132,Fabric,2
11660132,Color,31
11660132,Season,11
11660132,Neckline,4
11660134,Category,12
11660134,Fit,0
11660134,Sleeve Length,21
11660134,Fabric,2
11660134,Color,22
11660134,Season,11
11660134,Neckline,4
11660136,Category,12
11660136,Fit,0
11660136,Sleeve Length,23
11660136,Fabric,2
11660136,Color,80
11660136,Season,11
11660136,Neckline,4
11660142,Category,12
11660142,Fit,0
11660142,Sleeve Length,21
11660142,Fabric,2
11660142,Color,31
11660142,Season,11
11660142,Neckline,4
11660150,Category,12
11660150,Fit,0
11660150,Sleeve Length,23
11660150,Fabric,2
11660150,Color,35
11660150,Neckline,26
11660194,Category,12
11660194,Fit,0
11660194,Sleeve Length,21
11660194,Fabric,2
11660194,Color,22
11660194,Season,11
11660194,Neckline,4
11660196,Category,12
11660196,Fit,0
11660196,Sleeve Length,21
11660196,Fabric,2
11660196,Color,35
11660196,Season,11
11660196,Neckline,4
11660198,Category,12
11660198,Fit,0
11660198,Sleeve Length,21
11660198,Fabric,2
11660198,Color,35
11660198,Season,11
11660198,Neckline,4
11660200,Category,12
11660200,Fit,0
11660200,Sleeve Length,21
11660200,Fabric,2
11660200,Color,20
11660200,Season,11
11660202,Category,12
11660202,Fit,0
11660202,Sleeve Length,21
11660202,Fabric,2
11660202,Color,20
11660202,Season,11
11660202,Neckline,4
11660204,Category,12
11660204,Fit,0
11660204,Sleeve Length,23
11660204,Fabric,2
11660204,Color,43
11660204,Season,11
11660204,Neckline,4
11660212,Category,12
11660212,Fit,0
11660212,Sleeve Length,21
11660212,Fabric,2
11660212,Color,35
11660212,Season,11
11660212,Neckline,26
11660218,Category,12
11660218,Fit,0
11660218,Sleeve Length,3
11660218,Fabric,2
11660218,Color,84
11660218,Season,11
11660218,Neckline,4
11660220,Category,12
11660220,Fit,0
11660220,Sleeve Length,13
11660220,Fabric,2
11660220,Color,35
11660220,Season,11
11660220,Neckline,4
11660230,Category,12
11660230,Fit,0
11660230,Sleeve Length,23
11660230,Fabric,33
11660230,Color,17
11660230,Season,11
11660230,Neckline,4
11660232,Category,12
11660232,Fit,0
11660232,Sleeve Length,3
11660232,Fabric,2
11660232,Color,31
11660232,Neckline,4
11714458,Category,12
11714458,Fit,0
11714458,Sleeve Length,21
11714458,Fabric,2
11714458,Color,22
11714458,Season,11
11714458,Neckline,4
11714468,Category,12
11714468,Fit,0
11714468,Sleeve Length,21
11714468,Fabric,55
11714468,Color,22
11714468,Season,11
11714468,Neckline,4
11714472,Category,12
11714472,Fit,0
11714472,Sleeve Length,53
11714472,Fabric,2
11714472,Color,22
11714472,Season,11
11714472,Neckline,4
11714696,Category,12
11714696,Fit,0
11714696,Sleeve Length,3
11714696,Fabric,2
11714696,Color,22
11714696,Season,11
11714696,Neckline,4
11237260,Category,12
11237260,Fit,14
11237260,Sleeve Length,53
11237260,Fabric,196
11237260,Color,59
11360648,Category,12
11360648,Fit,14
11360648,Sleeve Length,13
11360648,Fabric,33
11360648,Color,25
11360648,Season,15
11360648,Neckline,100
11360660,Category,12
11360660,Fit,14
11360660,Sleeve Length,13
11360660,Fabric,2
11360660,Color,18
11360660,Season,15
11360660,Neckline,4
11360672,Category,12
11360672,Fit,14
11360672,Sleeve Length,13
11360672,Fabric,2
11360672,Color,45
11360672,Season,15
11360672,Neckline,100
11360674,Category,12
11360674,Fit,14
11360674,Sleeve Length,13
11360674,Fabric,2
11360674,Color,17
11360674,Season,15
11360674,Neckline,100
11360680,Category,12
11360680,Fit,14
11360680,Sleeve Length,13
11360680,Fabric,10
11360680,Color,40
11360680,Season,15
11360680,Neckline,4
11407254,Category,12
11407254,Fit,14
11407254,Sleeve Length,13
11407254,Fabric,46
11407254,Color,151
11407254,Season,15
11407254,Neckline,4
11407290,Category,12
11407290,Fit,14
11407290,Sleeve Length,13
11407290,Fabric,68
11407290,Color,134
11407290,Season,15
11407290,Neckline,4
11460730,Category,12
11460730,Fit,14
11460730,Sleeve Length,13
11460730,Fabric,27
11460730,Color,173
11460730,Season,15
11460730,Neckline,100
11660058,Category,12
11660058,Fit,14
11660058,Sleeve Length,21
11660058,Fabric,68
11660058,Color,22
11660058,Neckline,4
11660078,Category,12
11660078,Fit,14
11660078,Sleeve Length,21
11660078,Fabric,2
11660078,Color,22
11660078,Season,11
11660078,Neckline,4
11660156,Category,12
11660156,Fit,14
11660156,Sleeve Length,3
11660156,Fabric,2
11660156,Color,35
11660156,Season,11
11660156,Neckline,4
11660158,Category,12
11660158,Fit,14
11660158,Sleeve Length,3
11660158,Fabric,2
11660158,Color,22
11660158,Neckline,211
11660222,Category,12
11660222,Fit,14
11660222,Sleeve Length,21
11660222,Fabric,2
11660222,Color,76
11660222,Season,11
11660222,Neckline,4
11660236,Category,12
11660236,Fit,14
11660236,Sleeve Length,21
11660236,Fabric,2
11660236,Color,31
11660236,Season,11
11660236,Neckline,4
11660242,Category,12
11660242,Fit,14
11660242,Sleeve Length,3
11660242,Fabric,2
11660242,Color,41
11660242,Neckline,8
11660244,Category,12
11660244,Fit,14
11660244,Sleeve Length,21
11660244,Fabric,2
11660244,Color,40
11660244,Neckline,4
11660246,Category,12
11660246,Fit,14
11660246,Sleeve Length,13
11660246,Fabric,2
11660246,Color,17
11660246,Season,11
11660246,Neckline,8
11660250,Category,12
11660250,Fit,14
11660250,Sleeve Length,53
11660250,Fabric,2
11660250,Color,41
11660250,Neckline,4
11714694,Category,12
11714694,Fit,14
11714694,Sleeve Length,23
11714694,Fabric,2
11714694,Color,22
11714694,Season,11
11714694,Neckline,8
11714700,Category,12
11714700,Fit,14
11714700,Sleeve Length,53
11714700,Fabric,2
11714700,Color,22
11714700,Season,11
11714700,Neckline,4
11149866,Category,12
11149866,Fit,44
11149866,Sleeve Length,13
11149866,Fabric,2
11149866,Color,32
11149866,Neckline,124
11360670,Category,12
11360670,Fit,24
11360670,Sleeve Length,3
11360670,Fabric,33
11360670,Color,22
11360670,Season,15
11360670,Neckline,124
11660114,Category,12
11660114,Fit,24
11660114,Sleeve Length,21
11660114,Fabric,2
11660114,Color,80
11660114,Season,11
11660114,Neckline,4
11660122,Category,12
11660122,Fit,24
11660122,Sleeve Length,21
11660122,Fabric,2
11660122,Color,35
11660122,Season,11
11660122,Neckline,4
11660130,Category,12
11660130,Fit,24
11660130,Sleeve Length,23
11660130,Fabric,55
11660130,Color,64
11660130,Neckline,4
11660140,Category,12
11660140,Fit,24
11660140,Sleeve Length,21
11660140,Fabric,2
11660140,Color,40
11660140,Season,11
11660140,Neckline,4
11660190,Category,12
11660190,Fit,24
11660190,Sleeve Length,21
11660190,Fabric,2
11660190,Color,35
11660190,Season,11
11660190,Neckline,4
11660210,Category,12
11660210,Fit,24
11660210,Sleeve Length,13
11660210,Fabric,2
11660210,Color,35
11660210,Season,11
11660210,Neckline,8
11460696,Category,12
11460696,Fit,37
11460696,Sleeve Length,13
11460696,Fabric,10
11460696,Color,208
11460696,Season,15
11460696,Neckline,100
11660092,Category,12
11660092,Fit,37
11660092,Sleeve Length,23
11660092,Fabric,2
11660092,Color,132
11660092,Season,11
11660092,Neckline,4
11660110,Category,12
11660110,Fit,37
11660110,Sleeve Length,21
11660110,Fabric,2
11660110,Color,31
11660110,Neckline,4
12310302,Category,7
12310302,Fit,37
12310302,Sleeve Length,3
12310302,Fabric,39
12310302,Color,192
12310302,Season,15
12310302,Neckline,4
12310312,Category,7
12310312,Fit,36
12310312,Sleeve Length,23
12310312,Fabric,2
12310312,Color,45
12310312,Neckline,4
11660200,Neckline,26
12322650,Category,7
12322650,Fit,24
12322650,Sleeve Length,48
12322650,Color,17
12322650,Season,5
12322650,Neckline,4
12322646,Category,7
12322646,Fit,36
12322646,Sleeve Length,13
12322646,Fabric,2
12322646,Color,28
12322646,Season,5
12322646,Neckline,4
12322648,Category,7
12322648,Fit,36
12322648,Sleeve Length,3
12322648,Fabric,2
12322648,Color,17
12322648,Season,5
12322648,Neckline,8
12322660,Category,7
12322660,Fit,36
12322660,Sleeve Length,13
12322660,Fabric,2
12322660,Color,20
12322660,Season,5
12322660,Neckline,4
12322654,Category,7
12322654,Fit,0
12322654,Sleeve Length,3
12322654,Fabric,33
12322654,Color,17
12322654,Season,5
12322654,Neckline,4
12322656,Category,7
12322656,Fit,0
12322656,Sleeve Length,3
12322656,Fabric,10
12322656,Color,52
12322656,Season,5
12322656,Neckline,4
12322658,Category,7
12322658,Fit,0
12322658,Sleeve Length,3
12322658,Fabric,2
12322658,Color,17
12322658,Season,5
12322658,Neckline,4
12322662,Category,7
12322662,Fit,0
12322662,Sleeve Length,13
12322662,Color,69
12322662,Season,5
12322662,Neckline,4
12322664,Category,7
12322664,Fit,0
12322664,Sleeve Length,3
12322664,Fabric,2
12322664,Color,54
12322664,Season,5
12322664,Neckline,4
12322666,Category,7
12322666,Fit,0
12322666,Sleeve Length,3
12322666,Fabric,2
12322666,Color,22
12322666,Season,5
12322666,Neckline,4
12322668,Category,7
12322668,Fit,0
12322668,Sleeve Length,3
12322668,Color,139
12322668,Season,5
12322668,Neckline,4
12322644,Category,7
12322644,Fit,14
12322644,Sleeve Length,3
12322644,Fabric,33
12322644,Color,32
12322644,Season,5
12322644,Neckline,4
11659412,Category,1
11659412,Fit,44
11659412,Sleeve Length,23
11659412,Fabric,2
11659412,Color,64
