UserId,product_list
8990,"[11237174, 11659562, 11659688, 11659750, 12360448, 12658304, 11659004, 11659534, 11659582, 11659686]"
8999,"[11407242, 11659806, 11659860, 11714576, 12360422, 12371378, 12406920, 12407002, 12407492, 12407728]"
9008,"[12658144, 12658618, 13039890, 14121848, 11659422, 11714428, 12406900, 12657742, 12658634, 13038848]"
9027,"[11659538, 11659836, 11659958, 12360400, 12360418, 12360438, 12371368, 12406946, 12407656, 12407666]"
9029,"[11659044, 11659964, 12407390, 12658144, 13038826, 12657720, 12658618, 13038818, 12657362, 11659042]"
9031,"[12360426, 12407492, 12407930, 12657754, 12658252, 12658270, 12658272, 12658376, 12658388, 12658444]"
9034,"[11659588, 11659628, 12322658, 12407742, 12696926, 11360860, 11659630, 11659804, 12360438, 12658258]"
9057,"[12371268, 12658048, 12657900, 12658004, 13653568, 12657880, 12658026, 12658052, 11714458, 11660140]"
9064,"[13039644, 12658376, 13039650, 13039820, 12658502, 13039554, 13039792, 12658302, 13039542, 13039540]"
9065,"[11659834, 11659710, 11659232, 12407836, 12407714, 12658254, 12360398, 11659688, 11659742, 12360446]"
9066,"[12407398, 12407400, 12407762, 11659298, 12407502, 12360436, 12407318, 12407648, 12407790, 12407792]"
9081,"[12360424, 13039540, 13039656, 13039658, 13039886, 13039744, 13039888, 13039742, 13039106, 13039602]"
9096,"[11659020, 12322646, 12406920, 12407818, 12658350, 12407648, 11659644, 12371370, 12407728, 11714540]"
9103,"[11714594, 12407030, 12407274, 12407650, 12657612, 12657614, 12696928, 11659336, 12407622, 11659926]"
9121,"[12407442, 12658344, 13039524, 13039540, 13039576, 13039618, 13039768, 12406922, 12407730, 12657430]"
9128,"[12407730, 12658512, 12407154, 12407730, 12371378, 11659624, 12407400, 12406904, 12407742, 12407398]"
9130,"[11360912, 11461038, 11603770, 11652760, 11659034, 11659472, 12658520, 11141320, 11141318, 12658634]"
9137,"[12371350, 12407386, 12407506, 11660002, 12360382, 12407592, 11659210, 12407394, 11659298, 12407420]"
9140,"[11659004, 11659106, 11659310, 11659798, 12406930, 12407314, 12407394, 12407440, 12407624, 12407800]"
9143,"[12360404, 12360428, 12407732, 12658574, 13039052, 13039448, 13039550, 13039772, 13039810, 12658602]"
9147,"[12360450, 12658406, 12658490, 11660000, 12360428, 12658404, 13039516, 12407792, 12658148, 12658204]"
9152,"[13039024, 13039602, 13039630, 13039822, 12360438, 13039030, 13039540, 13039658, 13039026, 13039022]"
9161,"[12657966, 12658252, 12658364, 12658244, 12407132, 12658354, 11659824, 12658350, 12658352, 12658266]"
9168,"[11148888, 11358628, 11460910, 11659024, 11659180, 11659552, 11659618, 11659946, 11659972, 11714538]"
9174,"[12657586, 12658512, 12407154, 12407730, 12371378, 11659624, 12407400, 12406904, 12407742, 12407398]"
9175,"[11659298, 12360374, 11603832, 11658946, 11658948, 12407832, 12371384, 12407834, 11659906, 12371342]"
9192,"[12657788, 12658086, 12995908, 13038866, 13038942, 13038964, 12407026, 12407502, 12657368, 12657748]"
9195,"[11659548, 12407638, 11659570, 11659824, 12371378, 11659622, 11659728, 12995908, 12658512, 12407154]"
9223,"[11659578, 12360438, 11659764, 12371376, 12658344, 12407398, 11659608, 12658342, 11659536, 12322648]"
9229,"[12407832, 12658302, 12658320, 12658346, 12658358, 12658366, 12658370, 12658402, 12658406, 12658456]"
9234,"[11361054, 11659538, 11659562, 11659648, 12407384, 11659544, 11659554, 11659626, 12658406, 11659532]"
9261,"[11658984, 12407382, 11659962, 12407390, 11659250, 11145748, 11659144, 11659342, 12407474, 11407162]"
9308,"[12360452, 12658512, 12407154, 12407730, 12371378, 11659624, 12407400, 12406904, 12407742, 12407398]"
9326,"[11658984, 11659644, 11659804, 11660202, 12407154, 12407198, 12437418, 12658084, 12658332, 12658340]"
9341,"[13039848, 12658512, 12407154, 12407730, 12371378, 11659624, 12407400, 12406904, 12407742, 12407398]"
9351,"[12696926, 11659138, 12657680, 12371256, 12657532, 12406936, 12406908, 12658158, 11603772, 12407416]"
9357,"[11659740, 11659884, 12371386, 12657382, 12658512, 12407154, 12407730, 12371378, 11659624, 12407400]"
9367,"[11360860, 11659628, 11659630, 12407742, 12658512, 12407154, 12407730, 12371378, 11659624, 12407400]"
9370,"[11659178, 13039646, 13039842, 12406886, 12407732, 12322666, 11659964, 12371328, 12657398, 12657686]"
9375,"[12407328, 12658104, 12658070, 12406928, 13039520, 11659050, 12406904, 12406930, 11659690, 11659954]"
9382,"[11460792, 11480978, 11480992, 12696914, 11480976, 12657382, 11461036, 11480974, 12658464, 11480994]"
9384,"[12407308, 12696928, 11659424, 12407022, 12406932, 11659118, 11659470, 11659104, 12407624, 12371314]"
9391,"[12407440, 11659236, 12406874, 12406862, 12407038, 11659238, 12407006, 11659548, 12407850, 11460766]"
9413,"[12658012, 12658446, 12658360, 12658420, 12658350, 12658444, 12658490, 12658102, 12658332, 12657436]"
9423,"[12322658, 12406868, 12407624, 12995872, 12995878, 13038820, 13038830, 13039050, 13039442, 13039464]"
9448,"[11407170, 11659544, 12406928, 12407668, 12658356, 12658464, 11360716, 11360988, 11659578, 11659730]"
9452,"[11361058, 11659552, 11714462, 12322666, 12360422, 12360444, 12657616, 12658162, 11659548, 11660002]"
9453,"[11147252, 11659984, 11147268, 11145748, 11147280, 11237072, 11145640, 11145726, 11659332, 11139524]"
9472,"[11141324, 11460854, 11659236, 11659590, 11659764, 12658304, 12658494, 12657354, 12657382, 11141328]"
9517,"[11659216, 11660090, 13202650, 12657594, 12657640, 13202644, 13202662, 13202646, 13038878, 11659878]"
9519,"[11660092, 12360424, 11460672, 11659852, 11714540, 12360436, 12407730, 12657380, 12658306, 12360394]"
9563,"[11603770, 11603772, 12658512, 12407154, 12407730, 12371378, 11659624, 12407400, 12406904, 12407742]"
9581,"[12936598, 13039106, 12936648, 12936584, 11659564, 11660004, 12360394, 12407038, 12407442, 12407738]"
9596,"[11659452, 12360412, 12657678, 11658984, 12657558, 12658390, 12658686, 11659312, 11714312, 12371376]"
9614,"[11360916, 11360928, 11407162, 11461008, 11603796, 11659006, 11659050, 11659470, 11714676, 12407382]"
9629,"[11659558, 11659586, 11659666, 11659728, 11659860, 12407792, 12436886, 12436888, 12437434, 12437440]"
9639,"[13039540, 13039838, 13039516, 11659336, 12658442, 13039602, 13039644, 13039822, 13039840, 13653640]"
9651,"[11360880, 11360912, 11360916, 11460964, 11461022, 11659232, 11659250, 11659252, 12360434, 12406858]"
9657,"[12658568, 12658564, 12658184, 12658536, 12657552, 12658204, 12658676, 12657366, 12658512, 12407154]"
9659,"[12658406, 12658404, 12658476, 11659562, 12658512, 12407154, 12407730, 12371378, 11659624, 12407400]"
9665,"[13039762, 13039802, 12407694, 12658512, 12407154, 12407730, 12371378, 11659624, 12407400, 12406904]"
9668,"[13038820, 13038832, 13039820, 13038816, 13038824, 13038826, 13038818, 13038828, 11659836, 13038830]"
9669,"[11520044, 12407356, 12657526, 11361056, 11460766, 11481072, 11659422, 12407888, 12407030, 11360884]"
9680,"[11659840, 11659914, 12360452, 12371386, 12658388, 12658390, 12658400, 12658426, 12658452, 13039528]"
9711,"[11714600, 12360374, 12407420, 12658118, 11658996, 12657648, 12658682, 11659250, 11659976, 12407364]"
9723,"[12371246, 11659250, 12657500, 11659334, 12406946, 12407498, 11659902, 12657362, 12658102, 12360372]"
9734,"[12371256, 12696926, 12657532, 12407416, 12407792, 12406936, 11603772, 12657360, 12657656, 13039844]"
9742,"[11245914, 11659570, 11659538, 12360426, 12973004, 11407204, 11237194, 12406904, 12407878, 12658466]"
9748,"[13038954, 13038980, 13039150, 13039880, 11659976, 11659990, 12406900, 12407502, 12658616, 13038816]"
9782,"[12371386, 13039578, 12658226, 13039626, 13039646, 13039848, 12371378, 11659698, 12371374, 12407770]"
9794,"[12407770, 12658512, 12407154, 12407730, 12371378, 11659624, 12407400, 12406904, 12407742, 12407398]"
9813,"[13039554, 12658574, 12406956, 13653640, 12658512, 12407154, 12407730, 12371378, 11659624, 12407400]"
9817,"[11659142, 11659780, 12360376, 12407338, 12407624, 12407626, 12657608, 12658128, 12696928, 13017338]"
9836,"[11659158, 11659238, 12407402, 11658996, 12407388, 12658512, 12407154, 12407730, 12371378, 11659624]"
9839,"[11659566, 12658512, 12407154, 12407730, 12371378, 11659624, 12407400, 12406904, 12407742, 12407398]"
9840,"[12406952, 12407344, 12407394, 12407526, 12360388, 11659236, 11659240, 12407818, 11659224, 12657416]"
9851,"[11237196, 11358628, 11361056, 11659688, 12360460, 12445150, 13039516, 12445174, 11145624, 12477236]"
9857,"[11714574, 12407354, 11659688, 12657648, 11659526, 11603798, 11659548, 12407334, 12657370, 11659780]"
9865,"[11659526, 11659666, 12658034, 12947664, 12974422, 11660164, 11659024, 11660150, 12658040, 11659812]"
9866,"[11659470, 12658620, 11659812, 11660104, 11659224, 11659740, 11714680, 11659050, 12406868, 11659006]"
9876,"[11659708, 12658512, 12407154, 12407730, 12371378, 11659624, 12407400, 12406904, 12407742, 12407398]"
9883,"[12658512, 12658512, 12407154, 12407730, 12371378, 11659624, 12407400, 12406904, 12407742, 12407398]"
9884,"[12657532, 12658512, 12407154, 12407730, 12371378, 11659624, 12407400, 12406904, 12407742, 12407398]"
9886,"[11659812, 12658512, 11659624, 12407790, 11658984, 12407780, 11659298, 12658086, 12658512, 12407154]"
9918,"[11659088, 11659138, 12407030, 12658202, 11659072, 11659086, 11659156, 12658156, 12658676, 12696926]"
9929,"[11659420, 12406888, 13202660, 13773576, 12657788, 13039516, 13202642, 13202666, 14110862, 14110868]"
9930,"[11659050, 12407328, 11659470, 12658070, 12658104, 11480992, 11659410, 12407424, 11659068, 12407298]"
9959,"[11659728, 11659812, 12658440, 11659544, 11659606, 11659722, 12371382, 12658098, 11659686, 12658332]"
9963,"[12360430, 12407840, 13039560, 12360426, 12360412, 12407694, 12658512, 12407154, 12407730, 12371378]"
9991,"[11145762, 11659526, 12406906, 12406922, 12407022, 12407024, 12407496, 12407526, 12657804, 12658512]"
10005,"[11714608, 12947668, 11407212, 12658502, 12658000, 12407834, 13653674, 12658002, 11659998, 13039542]"
10027,"[11481086, 11659860, 12371378, 12406904, 12657804, 13038826, 13038830, 13202664, 12407688, 12658102]"
10041,"[12407308, 12657426, 13039470, 11407158, 11659218, 12371322, 12407442, 12407456, 12407492, 12407606]"
10080,"[11603792, 11659020, 11659102, 11659346, 11659432, 11659712, 12371244, 12371250, 12371364, 12407512]"
10103,"[11460966, 11460968, 11659840, 11659026, 11659556, 11714312, 11659538, 12658230, 11659552, 12658512]"
10105,"[11659024, 12322664, 12360458, 12371376, 12657448, 12658304, 12658344, 12407790, 12360460, 12396562]"
10122,"[11360722, 11360880, 11407162, 11659798, 12407502, 12657426, 12658302, 12658344, 12658586, 11360882]"
10123,"[11659836, 12657692, 13039020, 13039442, 13039024, 13039052, 13039448, 12407840, 12658602, 13039032]"
10124,"[12371378, 12658512, 12407154, 12407730, 12371378, 11659624, 12407400, 12406904, 12407742, 12407398]"
10125,"[11659646, 11659716, 12407454, 12407498, 12657724, 12658158, 12658600, 12657482, 12657734, 11659288]"
10131,"[12360452, 12396562, 12973004, 13039506, 13039526, 13039652, 13039820, 13039650, 11360730, 12658242]"
10136,"[11660126, 12407154, 12407156, 12658030, 13653674, 11360654, 11660198, 12407176, 12406972, 12658054]"
10168,"[11659630, 11360860, 11659628, 12407742, 11659840, 12658512, 12407154, 12407730, 12371378, 11659624]"
10171,"[12407772, 12658406, 12371374, 12407730, 12658282, 11659644, 11659840, 11659632, 12658512, 12407154]"
10207,"[12407776, 12407674, 11659764, 12407760, 11659798, 12657724, 12658512, 12407154, 12407730, 12371378]"
10209,"[11659456, 13039840, 11659406, 12657558, 11714318, 12407346, 12657596, 12657426, 12658482, 12371360]"
10217,"[12657356, 12657692, 13038960, 13038982, 13039586, 13039782, 13039814, 13039818, 13039902, 13039802]"
10243,"[13038906, 11659244, 11659334, 13038916, 12360428, 13038904, 12396558, 13064964, 11659180, 11659626]"
10260,"[11481080, 12407482, 12407588, 13038648, 11659362, 12657430, 12406888, 13038650, 11659980, 12360390]"
10261,"[11460910, 12407332, 12658228, 12658230, 12658612, 13038968, 14121826, 11360860, 11659606, 11659670]"
10262,"[11659578, 13039080, 12657714, 13039078, 13039094, 11659236, 11659232, 12658512, 12407154, 12407730]"
10269,"[12406898, 12657366, 12657724, 12658528, 12657360, 12658536, 12406906, 12407390, 12657734, 12658616]"
10284,"[12406886, 12657386, 12658440, 13038818, 13038830, 13038822, 13038826, 12407006, 12407042, 13038832]"
10299,"[12657878, 12657880, 13038820, 13038824, 13039760, 13039816, 13653558, 13038832, 13039820, 13038818]"
10306,"[13039516, 12658512, 12407154, 12407730, 12371378, 11659624, 12407400, 12406904, 12407742, 12407398]"
10314,"[12407426, 12407616, 11407138, 11481086, 11659238, 12407366, 12407388, 12407496, 12407852, 12658600]"
10324,"[11659146, 12407492, 12407006, 12407392, 12657532, 11603770, 12407398, 12407400, 12407926, 12657630]"
10327,"[11659026, 11659212, 12371372, 12407014, 12407016, 12407494, 12407498, 12657502, 12657870, 12658038]"
10338,"[11460780, 11460802, 11461004, 11461022, 11360912, 11460766, 11460782, 11460784, 11460786, 11481050]"
10355,"[11360872, 11659240, 11659250, 11659954, 12360376, 12407388, 12658110, 12658512, 11139524, 11360886]"
10363,"[11659056, 12657656, 11659224, 12360398, 11659144, 11659234, 11659238, 12657788, 12407026, 12407314]"
10364,"[11360718, 11360966, 11407278, 11407366, 11460916, 11659066, 11659206, 11659570, 11659644, 12322646]"
10367,"[13039688, 13039540, 11659780, 13039648, 11659236, 11659628, 12360418, 12360426, 13039554, 12407840]"
10376,"[12407446, 12407600, 12407234, 12371342, 12406904, 12407030, 12407236, 12407390, 12407436, 11659998]"
10383,"[11460968, 11659026, 12371362, 12407188, 12407688, 12407156, 11659022, 11659432, 11660132, 12657444]"
10397,"[11659858, 12322648, 12406892, 12407314, 12407400, 12658388, 11659302, 12407792, 12407790, 12406872]"
10400,"[11714538, 12360448, 11360728, 11659536, 11659810, 11659812, 12658406, 11360764, 11659644, 12407794]"
10412,"[12406914, 12407012, 12657378, 12658436, 12658514, 11659432, 12407436, 11659566, 12658682, 12657360]"
10419,"[12407692, 12658258, 12658512, 12407154, 12407730, 12371378, 11659624, 12407400, 12406904, 12407742]"
10429,"[12657538, 12657680, 12657686, 13038926, 13038934, 13039080, 11460854, 11659282, 11659456, 12407310]"
10433,"[12407564, 13650182, 12936758, 12936778, 13650230, 12936784, 13650188, 11360674, 12936638, 12936764]"
10434,"[13039848, 12658512, 12407154, 12407730, 12371378, 11659624, 12407400, 12406904, 12407742, 12407398]"
10438,"[12658484, 11360800, 12658416, 12658220, 11659854, 12658364, 12658438, 12658560, 12406952, 12658462]"
10469,"[11659092, 12407028, 11659938, 11659950, 12657500, 11659538, 12360440, 12406858, 12407424, 11659346]"
10488,"[11360662, 11652758, 11141328, 12407814, 11141330, 11145740, 11351668, 11652760, 12360384, 12407380]"
10493,"[11407278, 12658588, 13038816, 12657730, 13038822, 13038826, 13038824, 12658238, 12658512, 12407154]"
10496,"[11139192, 11407226, 11658990, 11659310, 11659314, 11659936, 12371314, 12406882, 12407380, 12407382]"
10498,"[12658516, 12658514, 12657716, 12658546, 12658502, 12658512, 12407154, 12407730, 12371378, 11659624]"
10505,"[11659450, 12407014, 12407384, 13039496, 13039532, 13039548, 13039580, 13039720, 13039534, 13039742]"
10522,"[11360780, 11659204, 11659624, 11659632, 12360448, 12407392, 12407398, 12658350, 13039902, 11461020]"
10529,"[11659052, 12407512, 12658260, 12658296, 12407022, 12658688, 12657364, 12657384, 12658154, 12658158]"
10551,"[12407202, 13039020, 13039042, 13039022, 13039540, 12371386, 11659826, 13039028, 13039050, 14122834]"
10557,"[11603772, 12658512, 12407154, 12407730, 12371378, 11659624, 12407400, 12406904, 12407742, 12407398]"
10565,"[12658202, 12658212, 12658214, 12658344, 12658380, 12658482, 12658618, 12658676, 12657380, 12658132]"
10575,"[11360848, 11659334, 12406972, 12657538, 12657802, 11659222, 11714676, 12657386, 12657398, 12657400]"
10577,"[12995872, 13038874, 13039052, 13039442, 13039448, 13039524, 12360386, 13038886, 13039450, 12658602]"
10597,"[12657638, 11659362, 12657606, 12657636, 12657630, 12657532, 12657634, 12371368, 12407416, 12658690]"
10599,"[11659024, 12407452, 12407454, 12407814, 12658320, 12658404, 12407532, 11659026, 12658136, 11360912]"
10609,"[12657724, 12657732, 11407114, 12407444, 12657734, 12371258, 12657788, 12407776, 12396536, 12657730]"
10633,"[11460910, 11659332, 11659552, 11659556, 11659544, 11659548, 12658512, 12407154, 12407730, 12371378]"
10643,"[11659576, 12371378, 12407798, 12407638, 12407636, 12658330, 11659624, 12658512, 12407154, 12407730]"
10650,"[12322662, 13038826, 12657362, 11460792, 13038822, 11659020, 13038818, 11659236, 11659250, 13038816]"
10656,"[11659632, 12658184, 12658512, 12658502, 12658398, 11659526, 12658480, 11659940, 11659566, 11659550]"
10664,"[11460730, 12360390, 12407500, 12407826, 12322668, 12371242, 12322660, 12407802, 11659210, 12406950]"
10709,"[11361056, 11659624, 11659764, 11407340, 11659622, 12658304, 12658512, 12407154, 12407730, 12371378]"
10751,"[11461040, 12406950, 12407484, 12988610, 12988612, 12988614, 11407142, 11603772, 12407326, 12995872]"
10763,"[13038820, 13038826, 13038830, 13039556, 13038816, 12657696, 13038824, 13038818, 13038832, 13039820]"
10778,"[12657636, 12657606, 12657532, 12657634, 11658994, 12657604, 12657628, 12657614, 11659090, 12658512]"
10786,"[11407262, 12407394, 12407852, 12407654, 11361060, 12371376, 11360768, 11407350, 12322648, 12407696]"
10795,"[11659242, 11659490, 11659914, 11659958, 12406926, 12407400, 12407512, 12657782, 12658502, 13038820]"
10800,"[12407042, 12658512, 12407154, 12407730, 12371378, 11659624, 12407400, 12406904, 12407742, 12407398]"
10837,"[13039498, 13039618, 13039744, 12658512, 12407154, 12407730, 12371378, 11659624, 12407400, 12406904]"
10842,"[12407696, 12657626, 12696914, 12657624, 12407016, 12407798, 12657372, 12407022, 12371308, 11658946]"
10850,"[11659686, 11659720, 12658342, 12658390, 12406894, 12360424, 12658204, 12360372, 12407498, 12658328]"
10860,"[11659436, 11659960, 11660000, 12360382, 12371358, 12406922, 12407224, 12407400, 12407420, 12407770]"
10865,"[12657774, 12658552, 12658584, 13038974, 12657574, 13038966, 11659954, 13039822, 12407734, 13038968]"
10875,"[13039024, 13039052, 13039922, 13039934, 11659934, 12407742, 12658402, 12658404, 13039916, 13039928]"
